# The (real space) linear power spectrum from CAMB.
#      k[h/Mpc]            P(k)
    1.00000e-03     4.02170e+03
    1.00288e-03     4.03243e+03
    1.00577e-03     4.04319e+03
    1.00867e-03     4.05397e+03
    1.01158e-03     4.06479e+03
    1.01450e-03     4.07563e+03
    1.01742e-03     4.08650e+03
    1.02036e-03     4.09739e+03
    1.02330e-03     4.10831e+03
    1.02625e-03     4.11926e+03
    1.02921e-03     4.13024e+03
    1.03217e-03     4.14125e+03
    1.03515e-03     4.15228e+03
    1.03813e-03     4.16334e+03
    1.04113e-03     4.17443e+03
    1.04413e-03     4.18554e+03
    1.04714e-03     4.19668e+03
    1.05016e-03     4.20785e+03
    1.05318e-03     4.21905e+03
    1.05622e-03     4.23028e+03
    1.05926e-03     4.24153e+03
    1.06232e-03     4.25282e+03
    1.06538e-03     4.26413e+03
    1.06845e-03     4.27546e+03
    1.07153e-03     4.28683e+03
    1.07462e-03     4.29823e+03
    1.07772e-03     4.30965e+03
    1.08083e-03     4.32110e+03
    1.08394e-03     4.33258e+03
    1.08707e-03     4.34409e+03
    1.09020e-03     4.35563e+03
    1.09334e-03     4.36719e+03
    1.09650e-03     4.37879e+03
    1.09966e-03     4.39041e+03
    1.10283e-03     4.40206e+03
    1.10601e-03     4.41374e+03
    1.10920e-03     4.42545e+03
    1.11239e-03     4.43719e+03
    1.11560e-03     4.44896e+03
    1.11882e-03     4.46075e+03
    1.12204e-03     4.47258e+03
    1.12528e-03     4.48443e+03
    1.12852e-03     4.49632e+03
    1.13177e-03     4.50823e+03
    1.13504e-03     4.52017e+03
    1.13831e-03     4.53214e+03
    1.14159e-03     4.54414e+03
    1.14488e-03     4.55617e+03
    1.14818e-03     4.56823e+03
    1.15149e-03     4.58032e+03
    1.15481e-03     4.59244e+03
    1.15814e-03     4.60459e+03
    1.16148e-03     4.61677e+03
    1.16483e-03     4.62898e+03
    1.16819e-03     4.64122e+03
    1.17155e-03     4.65349e+03
    1.17493e-03     4.66578e+03
    1.17832e-03     4.67811e+03
    1.18172e-03     4.69047e+03
    1.18512e-03     4.70286e+03
    1.18854e-03     4.71528e+03
    1.19197e-03     4.72773e+03
    1.19540e-03     4.74021e+03
    1.19885e-03     4.75272e+03
