# The (real space) linear power spectrum from CAMB.
#      k[h/Mpc]            P(k)
    1.00000e-03     3.85743e+03
    1.00288e-03     3.86781e+03
    1.00577e-03     3.87822e+03
    1.00867e-03     3.88865e+03
    1.01158e-03     3.89911e+03
    1.01450e-03     3.90959e+03
    1.01742e-03     3.92011e+03
    1.02036e-03     3.93065e+03
    1.02330e-03     3.94121e+03
    1.02625e-03     3.95180e+03
    1.02921e-03     3.96242e+03
    1.03217e-03     3.97307e+03
    1.03515e-03     3.98374e+03
    1.03813e-03     3.99444e+03
    1.04113e-03     4.00517e+03
    1.04413e-03     4.01592e+03
    1.04714e-03     4.02670e+03
    1.05016e-03     4.03751e+03
    1.05318e-03     4.04835e+03
    1.05622e-03     4.05921e+03
    1.05926e-03     4.07010e+03
    1.06232e-03     4.08102e+03
    1.06538e-03     4.09196e+03
    1.06845e-03     4.10294e+03
    1.07153e-03     4.11393e+03
    1.07462e-03     4.12496e+03
    1.07772e-03     4.13602e+03
    1.08083e-03     4.14710e+03
    1.08394e-03     4.15821e+03
    1.08707e-03     4.16935e+03
    1.09020e-03     4.18052e+03
    1.09334e-03     4.19171e+03
    1.09650e-03     4.20293e+03
    1.09966e-03     4.21418e+03
    1.10283e-03     4.22546e+03
    1.10601e-03     4.23677e+03
    1.10920e-03     4.24810e+03
    1.11239e-03     4.25947e+03
    1.11560e-03     4.27086e+03
    1.11882e-03     4.28228e+03
    1.12204e-03     4.29373e+03
    1.12528e-03     4.30520e+03
    1.12852e-03     4.31671e+03
    1.13177e-03     4.32824e+03
    1.13504e-03     4.33981e+03
    1.13831e-03     4.35140e+03
    1.14159e-03     4.36302e+03
    1.14488e-03     4.37467e+03
    1.14818e-03     4.38635e+03
    1.15149e-03     4.39805e+03
    1.15481e-03     4.40979e+03
    1.15814e-03     4.42155e+03
    1.16148e-03     4.43335e+03
    1.16483e-03     4.44517e+03
    1.16819e-03     4.45702e+03
    1.17155e-03     4.46891e+03
    1.17493e-03     4.48082e+03
    1.17832e-03     4.49276e+03
    1.18172e-03     4.50473e+03
    1.18512e-03     4.51673e+03
    1.18854e-03     4.52876e+03
    1.19197e-03     4.54082e+03
    1.19540e-03     4.55290e+03
    1.19885e-03     4.56502e+03
    1.20230e-03     4.57717e+03
    1.20577e-03     4.58935e+03
    1.20925e-03     4.60156e+03
    1.21273e-03     4.61379e+03
    1.21623e-03     4.62606e+03
    1.21973e-03     4.63836e+03
    1.22325e-03     4.65069e+03
    1.22678e-03     4.66305e+03
    1.23031e-03     4.67543e+03
    1.23386e-03     4.68785e+03
    1.23742e-03     4.70030e+03
    1.24099e-03     4.71278e+03
    1.24456e-03     4.72529e+03
    1.24815e-03     4.73783e+03
    1.25175e-03     4.75040e+03
    1.25536e-03     4.76300e+03
    1.25898e-03     4.77564e+03
    1.26261e-03     4.78830e+03
    1.26625e-03     4.80099e+03
    1.26990e-03     4.81372e+03
    1.27356e-03     4.82647e+03
    1.27723e-03     4.83926e+03
    1.28091e-03     4.85208e+03
    1.28460e-03     4.86493e+03
    1.28831e-03     4.87781e+03
    1.29202e-03     4.89072e+03
    1.29575e-03     4.90366e+03
    1.29948e-03     4.91663e+03
    1.30323e-03     4.92964e+03
    1.30699e-03     4.94268e+03
    1.31075e-03     4.95574e+03
    1.31453e-03     4.96884e+03
    1.31832e-03     4.98198e+03
    1.32212e-03     4.99514e+03
    1.32593e-03     5.00833e+03
    1.32976e-03     5.02156e+03
    1.33359e-03     5.03482e+03
    1.33743e-03     5.04811e+03
    1.34129e-03     5.06143e+03
    1.34516e-03     5.07478e+03
    1.34904e-03     5.08817e+03
    1.35292e-03     5.10159e+03
    1.35682e-03     5.11504e+03
    1.36074e-03     5.12852e+03
    1.36466e-03     5.14204e+03
    1.36859e-03     5.15558e+03
    1.37254e-03     5.16916e+03
    1.37650e-03     5.18278e+03
    1.38046e-03     5.19642e+03
    1.38444e-03     5.21010e+03
    1.38843e-03     5.22381e+03
    1.39244e-03     5.23755e+03
    1.39645e-03     5.25133e+03
    1.40048e-03     5.26513e+03
    1.40451e-03     5.27898e+03
    1.40856e-03     5.29285e+03
    1.41262e-03     5.30676e+03
    1.41670e-03     5.32070e+03
    1.42078e-03     5.33467e+03
    1.42488e-03     5.34868e+03
    1.42899e-03     5.36272e+03
    1.43310e-03     5.37679e+03
    1.43724e-03     5.39089e+03
    1.44138e-03     5.40503e+03
    1.44553e-03     5.41921e+03
    1.44970e-03     5.43341e+03
    1.45388e-03     5.44765e+03
    1.45807e-03     5.46193e+03
    1.46228e-03     5.47623e+03
    1.46649e-03     5.49057e+03
    1.47072e-03     5.50495e+03
    1.47496e-03     5.51936e+03
    1.47921e-03     5.53380e+03
    1.48348e-03     5.54827e+03
    1.48775e-03     5.56278e+03
    1.49204e-03     5.57733e+03
    1.49634e-03     5.59191e+03
    1.50066e-03     5.60652e+03
    1.50498e-03     5.62117e+03
    1.50932e-03     5.63585e+03
    1.51367e-03     5.65056e+03
    1.51804e-03     5.66531e+03
    1.52241e-03     5.68010e+03
    1.52680e-03     5.69491e+03
    1.53120e-03     5.70977e+03
    1.53562e-03     5.72465e+03
    1.54005e-03     5.73958e+03
    1.54449e-03     5.75453e+03
    1.54894e-03     5.76953e+03
    1.55340e-03     5.78455e+03
    1.55788e-03     5.79961e+03
    1.56237e-03     5.81471e+03
    1.56688e-03     5.82984e+03
    1.57139e-03     5.84501e+03
    1.57592e-03     5.86021e+03
    1.58047e-03     5.87544e+03
    1.58502e-03     5.89071e+03
    1.58959e-03     5.90602e+03
    1.59418e-03     5.92136e+03
    1.59877e-03     5.93674e+03
    1.60338e-03     5.95215e+03
    1.60800e-03     5.96760e+03
    1.61264e-03     5.98308e+03
    1.61729e-03     5.99860e+03
    1.62195e-03     6.01415e+03
    1.62663e-03     6.02974e+03
    1.63132e-03     6.04537e+03
    1.63602e-03     6.06103e+03
    1.64073e-03     6.07672e+03
    1.64546e-03     6.09246e+03
    1.65021e-03     6.10822e+03
    1.65497e-03     6.12403e+03
    1.65974e-03     6.13987e+03
    1.66452e-03     6.15574e+03
    1.66932e-03     6.17166e+03
    1.67413e-03     6.18760e+03
