# The (real space) HaloFit power spectrum from CLASS.
#      k[h/Mpc]            P(k)
    1.70333e-04     5.82441e+02
    1.70824e-04     5.84062e+02
    1.71316e-04     5.85687e+02
    1.71810e-04     5.87317e+02
    1.72306e-04     5.88952e+02
    1.72802e-04     5.90591e+02
    1.73300e-04     5.92234e+02
    1.73800e-04     5.93882e+02
    1.74301e-04     5.95535e+02
    1.74804e-04     5.97192e+02
    1.75308e-04     5.98854e+02
    1.75813e-04     6.00520e+02
    1.76320e-04     6.02191e+02
    1.76828e-04     6.03867e+02
    1.77338e-04     6.05547e+02
    1.77849e-04     6.07232e+02
    1.78362e-04     6.08922e+02
    1.78876e-04     6.10616e+02
    1.79392e-04     6.12315e+02
    1.79909e-04     6.14019e+02
    1.80428e-04     6.15728e+02
    1.80948e-04     6.17441e+02
    1.81470e-04     6.19159e+02
    1.81993e-04     6.20882e+02
    1.82517e-04     6.22609e+02
    1.83044e-04     6.24342e+02
    1.83571e-04     6.26079e+02
    1.84101e-04     6.27821e+02
    1.84631e-04     6.29568e+02
    1.85164e-04     6.31319e+02
    1.85697e-04     6.33076e+02
    1.86233e-04     6.34837e+02
    1.86770e-04     6.36604e+02
    1.87308e-04     6.38375e+02
    1.87848e-04     6.40151e+02
    1.88390e-04     6.41932e+02
    1.88933e-04     6.43718e+02
    1.89478e-04     6.45509e+02
    1.90024e-04     6.47305e+02
    1.90572e-04     6.49105e+02
    1.91121e-04     6.50911e+02
    1.91672e-04     6.52722e+02
    1.92225e-04     6.54538e+02
    1.92779e-04     6.56359e+02
    1.93335e-04     6.58185e+02
    1.93892e-04     6.60016e+02
    1.94451e-04     6.61852e+02
    1.95012e-04     6.63693e+02
    1.95574e-04     6.65540e+02
    1.96138e-04     6.67391e+02
    1.96703e-04     6.69248e+02
    1.97270e-04     6.71109e+02
    1.97839e-04     6.72976e+02
    1.98409e-04     6.74848e+02
    1.98981e-04     6.76725e+02
    1.99555e-04     6.78608e+02
    2.00130e-04     6.80496e+02
    2.00707e-04     6.82388e+02
    2.01286e-04     6.84287e+02
    2.01866e-04     6.86190e+02
    2.02448e-04     6.88099e+02
    2.03032e-04     6.90013e+02
    2.03617e-04     6.91932e+02
    2.04204e-04     6.93856e+02
    2.04793e-04     6.95786e+02
    2.05383e-04     6.97722e+02
    2.05975e-04     6.99662e+02
    2.06569e-04     7.01608e+02
    2.07165e-04     7.03560e+02
    2.07762e-04     7.05517e+02
    2.08361e-04     7.07479e+02
    2.08962e-04     7.09447e+02
    2.09564e-04     7.11420e+02
    2.10168e-04     7.13398e+02
    2.10774e-04     7.15382e+02
    2.11382e-04     7.17372e+02
    2.11991e-04     7.19367e+02
    2.12602e-04     7.21368e+02
    2.13215e-04     7.23374e+02
    2.13830e-04     7.25386e+02
    2.14447e-04     7.27403e+02
    2.15065e-04     7.29426e+02
    2.15685e-04     7.31454e+02
    2.16307e-04     7.33488e+02
    2.16930e-04     7.35528e+02
    2.17556e-04     7.37573e+02
    2.18183e-04     7.39625e+02
    2.18812e-04     7.41681e+02
    2.19443e-04     7.43744e+02
    2.20075e-04     7.45812e+02
    2.20710e-04     7.47886e+02
    2.21346e-04     7.49965e+02
    2.21984e-04     7.52051e+02
    2.22624e-04     7.54142e+02
    2.23266e-04     7.56239e+02
    2.23910e-04     7.58342e+02
    2.24555e-04     7.60450e+02
    2.25203e-04     7.62565e+02
    2.25852e-04     7.64685e+02
    2.26503e-04     7.66811e+02
    2.27156e-04     7.68943e+02
    2.27811e-04     7.71081e+02
    2.28468e-04     7.73225e+02
    2.29126e-04     7.75375e+02
    2.29787e-04     7.77530e+02
    2.30449e-04     7.79692e+02
    2.31114e-04     7.81860e+02
    2.31780e-04     7.84033e+02
    2.32448e-04     7.86213e+02
    2.33118e-04     7.88399e+02
    2.33790e-04     7.90591e+02
    2.34465e-04     7.92788e+02
    2.35140e-04     7.94992e+02
    2.35818e-04     7.97202e+02
    2.36498e-04     7.99419e+02
    2.37180e-04     8.01641e+02
    2.37864e-04     8.03869e+02
    2.38550e-04     8.06104e+02
    2.39237e-04     8.08345e+02
    2.39927e-04     8.10592e+02
    2.40619e-04     8.12845e+02
    2.41312e-04     8.15104e+02
    2.42008e-04     8.17370e+02
    2.42706e-04     8.19642e+02
    2.43406e-04     8.21920e+02
    2.44107e-04     8.24204e+02
    2.44811e-04     8.26495e+02
    2.45517e-04     8.28792e+02
    2.46225e-04     8.31096e+02
    2.46935e-04     8.33406e+02
    2.47646e-04     8.35722e+02
    2.48360e-04     8.38045e+02
    2.49076e-04     8.40374e+02
    2.49794e-04     8.42710e+02
    2.50515e-04     8.45052e+02
    2.51237e-04     8.47400e+02
    2.51961e-04     8.49755e+02
    2.52688e-04     8.52116e+02
    2.53416e-04     8.54484e+02
    2.54147e-04     8.56859e+02
    2.54879e-04     8.59240e+02
    2.55614e-04     8.61628e+02
    2.56351e-04     8.64022e+02
    2.57090e-04     8.66423e+02
    2.57831e-04     8.68831e+02
    2.58575e-04     8.71245e+02
    2.59320e-04     8.73666e+02
    2.60068e-04     8.76093e+02
    2.60818e-04     8.78528e+02
    2.61569e-04     8.80969e+02
    2.62324e-04     8.83416e+02
    2.63080e-04     8.85871e+02
    2.63838e-04     8.88332e+02
    2.64599e-04     8.90800e+02
    2.65362e-04     8.93275e+02
    2.66127e-04     8.95757e+02
    2.66894e-04     8.98245e+02
    2.67663e-04     9.00741e+02
    2.68435e-04     9.03243e+02
    2.69209e-04     9.05753e+02
    2.69985e-04     9.08269e+02
    2.70764e-04     9.10792e+02
    2.71544e-04     9.13322e+02
    2.72327e-04     9.15859e+02
    2.73112e-04     9.18403e+02
    2.73899e-04     9.20954e+02
    2.74689e-04     9.23513e+02
    2.75481e-04     9.26078e+02
    2.76275e-04     9.28650e+02
    2.77072e-04     9.31230e+02
    2.77871e-04     9.33816e+02
    2.78672e-04     9.36410e+02
    2.79475e-04     9.39011e+02
    2.80281e-04     9.41619e+02
    2.81089e-04     9.44234e+02
    2.81899e-04     9.46856e+02
    2.82712e-04     9.49486e+02
    2.83527e-04     9.52123e+02
    2.84344e-04     9.54767e+02
    2.85164e-04     9.57419e+02
    2.85986e-04     9.60078e+02
    2.86811e-04     9.62744e+02
    2.87638e-04     9.65417e+02
    2.88467e-04     9.68098e+02
    2.89298e-04     9.70786e+02
    2.90132e-04     9.73482e+02
    2.90969e-04     9.76185e+02
    2.91808e-04     9.78896e+02
    2.92649e-04     9.81614e+02
    2.93493e-04     9.84339e+02
    2.94339e-04     9.87072e+02
    2.95187e-04     9.89813e+02
    2.96039e-04     9.92561e+02
    2.96892e-04     9.95317e+02
    2.97748e-04     9.98080e+02
    2.98606e-04     1.00085e+03
    2.99467e-04     1.00363e+03
    3.00331e-04     1.00642e+03
    3.01196e-04     1.00921e+03
    3.02065e-04     1.01201e+03
    3.02936e-04     1.01482e+03
    3.03809e-04     1.01764e+03
    3.04685e-04     1.02046e+03
    3.05563e-04     1.02330e+03
    3.06444e-04     1.02614e+03
    3.07328e-04     1.02898e+03
    3.08214e-04     1.03184e+03
    3.09102e-04     1.03470e+03
    3.09993e-04     1.03758e+03
    3.10887e-04     1.04046e+03
    3.11783e-04     1.04334e+03
    3.12682e-04     1.04624e+03
    3.13584e-04     1.04914e+03
    3.14488e-04     1.05205e+03
    3.15394e-04     1.05497e+03
    3.16304e-04     1.05790e+03
    3.17216e-04     1.06084e+03
    3.18130e-04     1.06378e+03
    3.19047e-04     1.06673e+03
    3.19967e-04     1.06969e+03
    3.20889e-04     1.07266e+03
    3.21815e-04     1.07564e+03
    3.22742e-04     1.07862e+03
    3.23673e-04     1.08161e+03
    3.24606e-04     1.08462e+03
    3.25542e-04     1.08762e+03
    3.26480e-04     1.09064e+03
    3.27422e-04     1.09367e+03
    3.28366e-04     1.09670e+03
    3.29312e-04     1.09974e+03
    3.30262e-04     1.10280e+03
    3.31214e-04     1.10585e+03
    3.32169e-04     1.10892e+03
    3.33126e-04     1.11200e+03
    3.34087e-04     1.11508e+03
    3.35050e-04     1.11818e+03
    3.36016e-04     1.12128e+03
    3.36984e-04     1.12439e+03
    3.37956e-04     1.12751e+03
    3.38930e-04     1.13063e+03
    3.39907e-04     1.13377e+03
    3.40887e-04     1.13691e+03
    3.41870e-04     1.14007e+03
    3.42856e-04     1.14323e+03
    3.43844e-04     1.14640e+03
    3.44836e-04     1.14958e+03
    3.45830e-04     1.15277e+03
    3.46827e-04     1.15596e+03
    3.47827e-04     1.15917e+03
    3.48829e-04     1.16238e+03
    3.49835e-04     1.16561e+03
    3.50844e-04     1.16884e+03
    3.51855e-04     1.17208e+03
    3.52869e-04     1.17533e+03
    3.53887e-04     1.17859e+03
    3.54907e-04     1.18185e+03
    3.55930e-04     1.18513e+03
    3.56956e-04     1.18842e+03
    3.57985e-04     1.19171e+03
    3.59018e-04     1.19501e+03
    3.60053e-04     1.19833e+03
    3.61091e-04     1.20165e+03
    3.62132e-04     1.20498e+03
    3.63176e-04     1.20832e+03
    3.64223e-04     1.21167e+03
    3.65273e-04     1.21503e+03
    3.66326e-04     1.21839e+03
    3.67382e-04     1.22177e+03
    3.68441e-04     1.22516e+03
    3.69503e-04     1.22855e+03
    3.70569e-04     1.23196e+03
    3.71637e-04     1.23537e+03
    3.72708e-04     1.23879e+03
    3.73783e-04     1.24223e+03
    3.74860e-04     1.24567e+03
    3.75941e-04     1.24912e+03
    3.77025e-04     1.25258e+03
    3.78112e-04     1.25605e+03
    3.79202e-04     1.25953e+03
    3.80295e-04     1.26302e+03
    3.81392e-04     1.26652e+03
    3.82491e-04     1.27003e+03
    3.83594e-04     1.27355e+03
    3.84700e-04     1.27707e+03
    3.85809e-04     1.28061e+03
    3.86921e-04     1.28416e+03
    3.88037e-04     1.28772e+03
    3.89155e-04     1.29128e+03
    3.90277e-04     1.29486e+03
    3.91402e-04     1.29844e+03
    3.92531e-04     1.30204e+03
    3.93662e-04     1.30565e+03
