# The (real space) linear power spectrum from CAMB.
#      k[h/Mpc]            P(k)
    1.00000e-03     3.80909e+03
    1.00288e-03     3.81934e+03
    1.00577e-03     3.82963e+03
    1.00867e-03     3.83994e+03
    1.01158e-03     3.85028e+03
    1.01450e-03     3.86064e+03
    1.01742e-03     3.87103e+03
    1.02036e-03     3.88144e+03
    1.02330e-03     3.89189e+03
    1.02625e-03     3.90236e+03
    1.02921e-03     3.91285e+03
    1.03217e-03     3.92337e+03
    1.03515e-03     3.93392e+03
    1.03813e-03     3.94450e+03
    1.04113e-03     3.95510e+03
    1.04413e-03     3.96573e+03
    1.04714e-03     3.97638e+03
    1.05016e-03     3.98706e+03
    1.05318e-03     3.99777e+03
    1.05622e-03     4.00851e+03
    1.05926e-03     4.01927e+03
    1.06232e-03     4.03006e+03
    1.06538e-03     4.04088e+03
    1.06845e-03     4.05172e+03
    1.07153e-03     4.06260e+03
    1.07462e-03     4.07349e+03
    1.07772e-03     4.08442e+03
    1.08083e-03     4.09538e+03
    1.08394e-03     4.10636e+03
    1.08707e-03     4.11737e+03
    1.09020e-03     4.12840e+03
    1.09334e-03     4.13947e+03
    1.09650e-03     4.15056e+03
    1.09966e-03     4.16168e+03
    1.10283e-03     4.17283e+03
    1.10601e-03     4.18400e+03
    1.10920e-03     4.19521e+03
    1.11239e-03     4.20644e+03
    1.11560e-03     4.21770e+03
    1.11882e-03     4.22899e+03
    1.12204e-03     4.24030e+03
    1.12528e-03     4.25165e+03
    1.12852e-03     4.26302e+03
    1.13177e-03     4.27442e+03
    1.13504e-03     4.28585e+03
    1.13831e-03     4.29731e+03
    1.14159e-03     4.30879e+03
    1.14488e-03     4.32031e+03
    1.14818e-03     4.33185e+03
    1.15149e-03     4.34342e+03
    1.15481e-03     4.35502e+03
    1.15814e-03     4.36665e+03
    1.16148e-03     4.37831e+03
    1.16483e-03     4.39000e+03
    1.16819e-03     4.40172e+03
    1.17155e-03     4.41346e+03
    1.17493e-03     4.42523e+03
    1.17832e-03     4.43704e+03
    1.18172e-03     4.44887e+03
    1.18512e-03     4.46073e+03
    1.18854e-03     4.47262e+03
    1.19197e-03     4.48454e+03
    1.19540e-03     4.49649e+03
    1.19885e-03     4.50847e+03
    1.20230e-03     4.52048e+03
    1.20577e-03     4.53252e+03
    1.20925e-03     4.54459e+03
    1.21273e-03     4.55669e+03
    1.21623e-03     4.56881e+03
    1.21973e-03     4.58097e+03
    1.22325e-03     4.59316e+03
    1.22678e-03     4.60537e+03
    1.23031e-03     4.61762e+03
    1.23386e-03     4.62990e+03
    1.23742e-03     4.64221e+03
    1.24099e-03     4.65454e+03
    1.24456e-03     4.66691e+03
    1.24815e-03     4.67931e+03
    1.25175e-03     4.69173e+03
    1.25536e-03     4.70419e+03
    1.25898e-03     4.71668e+03
    1.26261e-03     4.72920e+03
    1.26625e-03     4.74175e+03
    1.26990e-03     4.75433e+03
    1.27356e-03     4.76694e+03
    1.27723e-03     4.77958e+03
    1.28091e-03     4.79225e+03
    1.28460e-03     4.80496e+03
    1.28831e-03     4.81769e+03
    1.29202e-03     4.83046e+03
    1.29575e-03     4.84325e+03
    1.29948e-03     4.85608e+03
    1.30323e-03     4.86894e+03
    1.30699e-03     4.88183e+03
    1.31075e-03     4.89475e+03
    1.31453e-03     4.90770e+03
    1.31832e-03     4.92068e+03
    1.32212e-03     4.93369e+03
    1.32593e-03     4.94674e+03
    1.32976e-03     4.95982e+03
    1.33359e-03     4.97293e+03
    1.33743e-03     4.98607e+03
    1.34129e-03     4.99924e+03
    1.34516e-03     5.01244e+03
    1.34904e-03     5.02568e+03
    1.35292e-03     5.03894e+03
    1.35682e-03     5.05224e+03
    1.36074e-03     5.06557e+03
    1.36466e-03     5.07894e+03
    1.36859e-03     5.09233e+03
    1.37254e-03     5.10576e+03
    1.37650e-03     5.11922e+03
    1.38046e-03     5.13271e+03
    1.38444e-03     5.14623e+03
    1.38843e-03     5.15979e+03
    1.39244e-03     5.17338e+03
    1.39645e-03     5.18700e+03
    1.40048e-03     5.20065e+03
    1.40451e-03     5.21434e+03
    1.40856e-03     5.22806e+03
    1.41262e-03     5.24181e+03
    1.41670e-03     5.25559e+03
    1.42078e-03     5.26941e+03
    1.42488e-03     5.28326e+03
    1.42899e-03     5.29714e+03
    1.43310e-03     5.31106e+03
