# The (real space) linear power spectrum from CAMB.
#      k[h/Mpc]            P(k)
    1.00000e-03     4.05942e+03
    1.00288e-03     4.07032e+03
    1.00577e-03     4.08125e+03
    1.00867e-03     4.09221e+03
    1.01158e-03     4.10319e+03
    1.01450e-03     4.11420e+03
    1.01742e-03     4.12524e+03
    1.02036e-03     4.13631e+03
    1.02330e-03     4.14741e+03
    1.02625e-03     4.15853e+03
    1.02921e-03     4.16968e+03
    1.03217e-03     4.18086e+03
    1.03515e-03     4.19207e+03
    1.03813e-03     4.20330e+03
    1.04113e-03     4.21456e+03
    1.04413e-03     4.22586e+03
    1.04714e-03     4.23718e+03
    1.05016e-03     4.24852e+03
    1.05318e-03     4.25990e+03
    1.05622e-03     4.27131e+03
    1.05926e-03     4.28274e+03
    1.06232e-03     4.29420e+03
    1.06538e-03     4.30569e+03
    1.06845e-03     4.31721e+03
    1.07153e-03     4.32876e+03
    1.07462e-03     4.34034e+03
    1.07772e-03     4.35194e+03
    1.08083e-03     4.36358e+03
    1.08394e-03     4.37524e+03
    1.08707e-03     4.38694e+03
    1.09020e-03     4.39866e+03
    1.09334e-03     4.41041e+03
    1.09650e-03     4.42219e+03
    1.09966e-03     4.43400e+03
    1.10283e-03     4.44584e+03
    1.10601e-03     4.45771e+03
    1.10920e-03     4.46961e+03
    1.11239e-03     4.48153e+03
    1.11560e-03     4.49349e+03
    1.11882e-03     4.50548e+03
    1.12204e-03     4.51749e+03
    1.12528e-03     4.52954e+03
    1.12852e-03     4.54162e+03
    1.13177e-03     4.55372e+03
    1.13504e-03     4.56586e+03
    1.13831e-03     4.57802e+03
    1.14159e-03     4.59022e+03
    1.14488e-03     4.60245e+03
    1.14818e-03     4.61470e+03
    1.15149e-03     4.62699e+03
    1.15481e-03     4.63930e+03
    1.15814e-03     4.65165e+03
    1.16148e-03     4.66403e+03
    1.16483e-03     4.67644e+03
    1.16819e-03     4.68887e+03
    1.17155e-03     4.70134e+03
    1.17493e-03     4.71384e+03
    1.17832e-03     4.72637e+03
    1.18172e-03     4.73893e+03
    1.18512e-03     4.75152e+03
    1.18854e-03     4.76414e+03
    1.19197e-03     4.77680e+03
    1.19540e-03     4.78948e+03
    1.19885e-03     4.80220e+03
    1.20230e-03     4.81494e+03
    1.20577e-03     4.82772e+03
    1.20925e-03     4.84053e+03
    1.21273e-03     4.85337e+03
    1.21623e-03     4.86624e+03
    1.21973e-03     4.87914e+03
    1.22325e-03     4.89207e+03
    1.22678e-03     4.90504e+03
    1.23031e-03     4.91803e+03
    1.23386e-03     4.93106e+03
    1.23742e-03     4.94412e+03
    1.24099e-03     4.95721e+03
    1.24456e-03     4.97033e+03
    1.24815e-03     4.98349e+03
    1.25175e-03     4.99668e+03
    1.25536e-03     5.00989e+03
    1.25898e-03     5.02314e+03
    1.26261e-03     5.03643e+03
    1.26625e-03     5.04974e+03
    1.26990e-03     5.06309e+03
    1.27356e-03     5.07647e+03
    1.27723e-03     5.08988e+03
    1.28091e-03     5.10332e+03
    1.28460e-03     5.11680e+03
    1.28831e-03     5.13030e+03
    1.29202e-03     5.14385e+03
    1.29575e-03     5.15742e+03
    1.29948e-03     5.17102e+03
    1.30323e-03     5.18466e+03
    1.30699e-03     5.19833e+03
    1.31075e-03     5.21204e+03
    1.31453e-03     5.22577e+03
    1.31832e-03     5.23954e+03
    1.32212e-03     5.25335e+03
    1.32593e-03     5.26718e+03
    1.32976e-03     5.28105e+03
    1.33359e-03     5.29495e+03
    1.33743e-03     5.30889e+03
    1.34129e-03     5.32286e+03
    1.34516e-03     5.33686e+03
    1.34904e-03     5.35089e+03
    1.35292e-03     5.36496e+03
    1.35682e-03     5.37906e+03
    1.36074e-03     5.39320e+03
    1.36466e-03     5.40737e+03
    1.36859e-03     5.42157e+03
    1.37254e-03     5.43580e+03
    1.37650e-03     5.45007e+03
    1.38046e-03     5.46438e+03
    1.38444e-03     5.47872e+03
    1.38843e-03     5.49309e+03
    1.39244e-03     5.50749e+03
    1.39645e-03     5.52193e+03
    1.40048e-03     5.53640e+03
    1.40451e-03     5.55091e+03
    1.40856e-03     5.56545e+03
    1.41262e-03     5.58003e+03
    1.41670e-03     5.59464e+03
    1.42078e-03     5.60929e+03
    1.42488e-03     5.62396e+03
    1.42899e-03     5.63868e+03
    1.43310e-03     5.65343e+03
    1.43724e-03     5.66821e+03
    1.44138e-03     5.68303e+03
    1.44553e-03     5.69788e+03
    1.44970e-03     5.71277e+03
    1.45388e-03     5.72769e+03
    1.45807e-03     5.74264e+03
    1.46228e-03     5.75764e+03
    1.46649e-03     5.77266e+03
    1.47072e-03     5.78772e+03
    1.47496e-03     5.80282e+03
    1.47921e-03     5.81795e+03
    1.48348e-03     5.83312e+03
    1.48775e-03     5.84832e+03
    1.49204e-03     5.86356e+03
    1.49634e-03     5.87883e+03
    1.50066e-03     5.89414e+03
    1.50498e-03     5.90949e+03
    1.50932e-03     5.92487e+03
    1.51367e-03     5.94028e+03
    1.51804e-03     5.95573e+03
    1.52241e-03     5.97122e+03
    1.52680e-03     5.98674e+03
    1.53120e-03     6.00230e+03
    1.53562e-03     6.01790e+03
    1.54005e-03     6.03353e+03
    1.54449e-03     6.04919e+03
    1.54894e-03     6.06489e+03
    1.55340e-03     6.08063e+03
    1.55788e-03     6.09641e+03
    1.56237e-03     6.11222e+03
    1.56688e-03     6.12806e+03
    1.57139e-03     6.14394e+03
    1.57592e-03     6.15986e+03
    1.58047e-03     6.17582e+03
    1.58502e-03     6.19181e+03
    1.58959e-03     6.20784e+03
    1.59418e-03     6.22390e+03
    1.59877e-03     6.24001e+03
    1.60338e-03     6.25614e+03
    1.60800e-03     6.27232e+03
    1.61264e-03     6.28853e+03
    1.61729e-03     6.30478e+03
    1.62195e-03     6.32106e+03
    1.62663e-03     6.33738e+03
    1.63132e-03     6.35374e+03
    1.63602e-03     6.37014e+03
    1.64073e-03     6.38657e+03
    1.64546e-03     6.40304e+03
    1.65021e-03     6.41955e+03
    1.65497e-03     6.43609e+03
    1.65974e-03     6.45267e+03
    1.66452e-03     6.46929e+03
    1.66932e-03     6.48594e+03
    1.67413e-03     6.50264e+03
    1.67896e-03     6.51937e+03
    1.68380e-03     6.53613e+03
    1.68865e-03     6.55294e+03
    1.69352e-03     6.56978e+03
    1.69840e-03     6.58666e+03
    1.70330e-03     6.60358e+03
    1.70821e-03     6.62053e+03
    1.71314e-03     6.63753e+03
    1.71807e-03     6.65456e+03
    1.72303e-03     6.67163e+03
    1.72799e-03     6.68873e+03
    1.73298e-03     6.70588e+03
    1.73797e-03     6.72306e+03
    1.74298e-03     6.74028e+03
    1.74801e-03     6.75754e+03
    1.75305e-03     6.77483e+03
