# The (real space) linear power spectrum from CAMB.
#      k[h/Mpc]            P(k)
    1.00000e-03     3.86723e+03
    1.00288e-03     3.87758e+03
    1.00577e-03     3.88797e+03
    1.00867e-03     3.89838e+03
    1.01158e-03     3.90882e+03
    1.01450e-03     3.91928e+03
    1.01742e-03     3.92977e+03
    1.02036e-03     3.94029e+03
    1.02330e-03     3.95083e+03
    1.02625e-03     3.96140e+03
    1.02921e-03     3.97200e+03
    1.03217e-03     3.98262e+03
    1.03515e-03     3.99327e+03
    1.03813e-03     4.00395e+03
    1.04113e-03     4.01465e+03
    1.04413e-03     4.02538e+03
    1.04714e-03     4.03614e+03
    1.05016e-03     4.04692e+03
    1.05318e-03     4.05773e+03
    1.05622e-03     4.06857e+03
    1.05926e-03     4.07944e+03
    1.06232e-03     4.09033e+03
    1.06538e-03     4.10125e+03
    1.06845e-03     4.11219e+03
    1.07153e-03     4.12317e+03
    1.07462e-03     4.13417e+03
    1.07772e-03     4.14520e+03
    1.08083e-03     4.15626e+03
    1.08394e-03     4.16734e+03
    1.08707e-03     4.17846e+03
    1.09020e-03     4.18960e+03
    1.09334e-03     4.20076e+03
    1.09650e-03     4.21196e+03
    1.09966e-03     4.22318e+03
    1.10283e-03     4.23443e+03
    1.10601e-03     4.24571e+03
    1.10920e-03     4.25702e+03
    1.11239e-03     4.26836e+03
    1.11560e-03     4.27972e+03
    1.11882e-03     4.29111e+03
    1.12204e-03     4.30253e+03
    1.12528e-03     4.31398e+03
    1.12852e-03     4.32546e+03
    1.13177e-03     4.33696e+03
    1.13504e-03     4.34850e+03
    1.13831e-03     4.36006e+03
    1.14159e-03     4.37165e+03
    1.14488e-03     4.38327e+03
    1.14818e-03     4.39492e+03
    1.15149e-03     4.40660e+03
    1.15481e-03     4.41830e+03
    1.15814e-03     4.43004e+03
    1.16148e-03     4.44180e+03
    1.16483e-03     4.45359e+03
    1.16819e-03     4.46541e+03
    1.17155e-03     4.47727e+03
    1.17493e-03     4.48915e+03
    1.17832e-03     4.50105e+03
    1.18172e-03     4.51299e+03
    1.18512e-03     4.52496e+03
    1.18854e-03     4.53696e+03
    1.19197e-03     4.54898e+03
    1.19540e-03     4.56104e+03
    1.19885e-03     4.57313e+03
    1.20230e-03     4.58524e+03
    1.20577e-03     4.59739e+03
    1.20925e-03     4.60956e+03
    1.21273e-03     4.62177e+03
    1.21623e-03     4.63400e+03
    1.21973e-03     4.64626e+03
    1.22325e-03     4.65856e+03
    1.22678e-03     4.67088e+03
    1.23031e-03     4.68324e+03
    1.23386e-03     4.69562e+03
    1.23742e-03     4.70803e+03
    1.24099e-03     4.72048e+03
    1.24456e-03     4.73295e+03
    1.24815e-03     4.74546e+03
    1.25175e-03     4.75799e+03
    1.25536e-03     4.77056e+03
    1.25898e-03     4.78316e+03
    1.26261e-03     4.79578e+03
    1.26625e-03     4.80844e+03
    1.26990e-03     4.82113e+03
    1.27356e-03     4.83385e+03
    1.27723e-03     4.84660e+03
    1.28091e-03     4.85938e+03
    1.28460e-03     4.87219e+03
    1.28831e-03     4.88503e+03
    1.29202e-03     4.89791e+03
    1.29575e-03     4.91081e+03
    1.29948e-03     4.92375e+03
    1.30323e-03     4.93671e+03
    1.30699e-03     4.94971e+03
    1.31075e-03     4.96274e+03
    1.31453e-03     4.97580e+03
    1.31832e-03     4.98889e+03
    1.32212e-03     5.00202e+03
    1.32593e-03     5.01517e+03
    1.32976e-03     5.02836e+03
    1.33359e-03     5.04158e+03
    1.33743e-03     5.05483e+03
    1.34129e-03     5.06811e+03
    1.34516e-03     5.08142e+03
    1.34904e-03     5.09477e+03
    1.35292e-03     5.10815e+03
    1.35682e-03     5.12155e+03
    1.36074e-03     5.13500e+03
    1.36466e-03     5.14847e+03
    1.36859e-03     5.16197e+03
    1.37254e-03     5.17551e+03
    1.37650e-03     5.18908e+03
    1.38046e-03     5.20268e+03
    1.38444e-03     5.21632e+03
    1.38843e-03     5.22999e+03
    1.39244e-03     5.24368e+03
    1.39645e-03     5.25742e+03
    1.40048e-03     5.27118e+03
    1.40451e-03     5.28498e+03
    1.40856e-03     5.29881e+03
    1.41262e-03     5.31267e+03
    1.41670e-03     5.32657e+03
    1.42078e-03     5.34049e+03
    1.42488e-03     5.35446e+03
    1.42899e-03     5.36845e+03
    1.43310e-03     5.38248e+03
    1.43724e-03     5.39654e+03
    1.44138e-03     5.41063e+03
    1.44553e-03     5.42476e+03
    1.44970e-03     5.43892e+03
    1.45388e-03     5.45311e+03
    1.45807e-03     5.46734e+03
    1.46228e-03     5.48160e+03
    1.46649e-03     5.49589e+03
    1.47072e-03     5.51022e+03
    1.47496e-03     5.52458e+03
    1.47921e-03     5.53897e+03
    1.48348e-03     5.55340e+03
    1.48775e-03     5.56786e+03
    1.49204e-03     5.58236e+03
    1.49634e-03     5.59689e+03
    1.50066e-03     5.61145e+03
    1.50498e-03     5.62605e+03
    1.50932e-03     5.64068e+03
    1.51367e-03     5.65534e+03
    1.51804e-03     5.67004e+03
    1.52241e-03     5.68478e+03
    1.52680e-03     5.69955e+03
    1.53120e-03     5.71435e+03
    1.53562e-03     5.72918e+03
    1.54005e-03     5.74406e+03
    1.54449e-03     5.75896e+03
    1.54894e-03     5.77390e+03
    1.55340e-03     5.78888e+03
    1.55788e-03     5.80388e+03
    1.56237e-03     5.81893e+03
    1.56688e-03     5.83401e+03
    1.57139e-03     5.84912e+03
    1.57592e-03     5.86427e+03
    1.58047e-03     5.87945e+03
    1.58502e-03     5.89467e+03
    1.58959e-03     5.90992e+03
    1.59418e-03     5.92521e+03
    1.59877e-03     5.94053e+03
    1.60338e-03     5.95589e+03
    1.60800e-03     5.97128e+03
    1.61264e-03     5.98671e+03
    1.61729e-03     6.00217e+03
    1.62195e-03     6.01767e+03
    1.62663e-03     6.03320e+03
    1.63132e-03     6.04877e+03
    1.63602e-03     6.06438e+03
    1.64073e-03     6.08002e+03
    1.64546e-03     6.09569e+03
    1.65021e-03     6.11140e+03
    1.65497e-03     6.12715e+03
    1.65974e-03     6.14293e+03
    1.66452e-03     6.15875e+03
    1.66932e-03     6.17461e+03
    1.67413e-03     6.19050e+03
    1.67896e-03     6.20642e+03
    1.68380e-03     6.22238e+03
    1.68865e-03     6.23838e+03
    1.69352e-03     6.25441e+03
    1.69840e-03     6.27048e+03
    1.70330e-03     6.28659e+03
    1.70821e-03     6.30273e+03
    1.71314e-03     6.31891e+03
    1.71807e-03     6.33512e+03
    1.72303e-03     6.35137e+03
    1.72799e-03     6.36766e+03
    1.73298e-03     6.38398e+03
    1.73797e-03     6.40034e+03
    1.74298e-03     6.41674e+03
    1.74801e-03     6.43317e+03
    1.75305e-03     6.44964e+03
    1.75810e-03     6.46615e+03
    1.76317e-03     6.48269e+03
    1.76825e-03     6.49927e+03
    1.77335e-03     6.51589e+03
    1.77846e-03     6.53254e+03
    1.78359e-03     6.54923e+03
    1.78873e-03     6.56595e+03
    1.79389e-03     6.58272e+03
    1.79906e-03     6.59952e+03
    1.80425e-03     6.61636e+03
    1.80945e-03     6.63323e+03
    1.81466e-03     6.65014e+03
    1.81990e-03     6.66709e+03
    1.82514e-03     6.68408e+03
    1.83040e-03     6.70110e+03
    1.83568e-03     6.71816e+03
    1.84097e-03     6.73526e+03
    1.84628e-03     6.75239e+03
    1.85160e-03     6.76957e+03
    1.85694e-03     6.78678e+03
    1.86229e-03     6.80402e+03
    1.86766e-03     6.82131e+03
    1.87305e-03     6.83863e+03
    1.87845e-03     6.85599e+03
    1.88386e-03     6.87339e+03
    1.88929e-03     6.89083e+03
    1.89474e-03     6.90830e+03
    1.90020e-03     6.92581e+03
    1.90568e-03     6.94336e+03
    1.91117e-03     6.96095e+03
    1.91668e-03     6.97857e+03
    1.92221e-03     6.99624e+03
    1.92775e-03     7.01394e+03
    1.93331e-03     7.03168e+03
    1.93888e-03     7.04946e+03
    1.94447e-03     7.06727e+03
    1.95008e-03     7.08512e+03
    1.95570e-03     7.10302e+03
    1.96134e-03     7.12095e+03
    1.96699e-03     7.13891e+03
    1.97266e-03     7.15692e+03
    1.97835e-03     7.17497e+03
    1.98405e-03     7.19305e+03
    1.98977e-03     7.21117e+03
    1.99551e-03     7.22933e+03
    2.00126e-03     7.24753e+03
    2.00703e-03     7.26577e+03
    2.01282e-03     7.28405e+03
    2.01862e-03     7.30236e+03
    2.02444e-03     7.32072e+03
    2.03028e-03     7.33911e+03
    2.03613e-03     7.35754e+03
    2.04200e-03     7.37601e+03
    2.04789e-03     7.39452e+03
    2.05379e-03     7.41307e+03
    2.05971e-03     7.43165e+03
    2.06565e-03     7.45028e+03
    2.07160e-03     7.46894e+03
