# The (real space) linear power spectrum from CAMB.
#      k[h/Mpc]            P(k)
    1.70821e-03     7.26451e+03
    1.71314e-03     7.28301e+03
    1.71807e-03     7.30155e+03
    1.72303e-03     7.32013e+03
    1.72799e-03     7.33876e+03
    1.73298e-03     7.35742e+03
    1.73797e-03     7.37612e+03
    1.74298e-03     7.39486e+03
    1.74801e-03     7.41364e+03
    1.75305e-03     7.43246e+03
    1.75810e-03     7.45132e+03
    1.76317e-03     7.47023e+03
    1.76825e-03     7.48917e+03
    1.77335e-03     7.50816e+03
    1.77846e-03     7.52718e+03
    1.78359e-03     7.54625e+03
    1.78873e-03     7.56535e+03
    1.79389e-03     7.58450e+03
    1.79906e-03     7.60369e+03
    1.80425e-03     7.62292e+03
    1.80945e-03     7.64219e+03
    1.81466e-03     7.66150e+03
    1.81990e-03     7.68085e+03
    1.82514e-03     7.70024e+03
    1.83040e-03     7.71967e+03
    1.83568e-03     7.73915e+03
    1.84097e-03     7.75866e+03
    1.84628e-03     7.77822e+03
    1.85160e-03     7.79782e+03
    1.85694e-03     7.81746e+03
    1.86229e-03     7.83714e+03
    1.86766e-03     7.85686e+03
    1.87305e-03     7.87662e+03
    1.87845e-03     7.89642e+03
    1.88386e-03     7.91627e+03
    1.88929e-03     7.93616e+03
    1.89474e-03     7.95609e+03
    1.90020e-03     7.97606e+03
    1.90568e-03     7.99607e+03
    1.91117e-03     8.01612e+03
    1.91668e-03     8.03622e+03
    1.92221e-03     8.05635e+03
    1.92775e-03     8.07653e+03
    1.93331e-03     8.09675e+03
    1.93888e-03     8.11701e+03
    1.94447e-03     8.13731e+03
    1.95008e-03     8.15766e+03
    1.95570e-03     8.17805e+03
    1.96134e-03     8.19847e+03
    1.96699e-03     8.21894e+03
    1.97266e-03     8.23946e+03
    1.97835e-03     8.26001e+03
    1.98405e-03     8.28061e+03
    1.98977e-03     8.30125e+03
    1.99551e-03     8.32193e+03
    2.00126e-03     8.34265e+03
    2.00703e-03     8.36341e+03
    2.01282e-03     8.38422e+03
    2.01862e-03     8.40507e+03
    2.02444e-03     8.42596e+03
    2.03028e-03     8.44689e+03
    2.03613e-03     8.46787e+03
    2.04200e-03     8.48889e+03
    2.04789e-03     8.50995e+03
    2.05379e-03     8.53105e+03
    2.05971e-03     8.55220e+03
    2.06565e-03     8.57338e+03
    2.07160e-03     8.59461e+03
    2.07757e-03     8.61589e+03
    2.08356e-03     8.63720e+03
    2.08957e-03     8.65856e+03
    2.09560e-03     8.67996e+03
    2.10164e-03     8.70140e+03
    2.10770e-03     8.72288e+03
    2.11377e-03     8.74441e+03
    2.11987e-03     8.76598e+03
    2.12598e-03     8.78759e+03
    2.13211e-03     8.80925e+03
    2.13825e-03     8.83095e+03
    2.14442e-03     8.85269e+03
    2.15060e-03     8.87447e+03
    2.15680e-03     8.89630e+03
    2.16302e-03     8.91816e+03
    2.16925e-03     8.94008e+03
    2.17551e-03     8.96203e+03
    2.18178e-03     8.98403e+03
    2.18807e-03     9.00607e+03
    2.19438e-03     9.02815e+03
    2.20070e-03     9.05027e+03
    2.20705e-03     9.07244e+03
    2.21341e-03     9.09465e+03
    2.21979e-03     9.11690e+03
    2.22619e-03     9.13920e+03
    2.23261e-03     9.16154e+03
    2.23904e-03     9.18392e+03
    2.24550e-03     9.20634e+03
    2.25197e-03     9.22881e+03
    2.25846e-03     9.25132e+03
    2.26497e-03     9.27387e+03
    2.27150e-03     9.29647e+03
    2.27805e-03     9.31911e+03
    2.28462e-03     9.34179e+03
    2.29121e-03     9.36452e+03
    2.29781e-03     9.38728e+03
    2.30444e-03     9.41009e+03
    2.31108e-03     9.43295e+03
    2.31774e-03     9.45584e+03
    2.32442e-03     9.47878e+03
    2.33113e-03     9.50176e+03
    2.33785e-03     9.52479e+03
    2.34459e-03     9.54786e+03
    2.35134e-03     9.57097e+03
    2.35812e-03     9.59412e+03
    2.36492e-03     9.61732e+03
    2.37174e-03     9.64056e+03
    2.37858e-03     9.66384e+03
    2.38543e-03     9.68716e+03
    2.39231e-03     9.71053e+03
    2.39921e-03     9.73394e+03
    2.40612e-03     9.75740e+03
    2.41306e-03     9.78089e+03
    2.42002e-03     9.80443e+03
    2.42699e-03     9.82802e+03
    2.43399e-03     9.85164e+03
    2.44101e-03     9.87531e+03
    2.44805e-03     9.89902e+03
    2.45510e-03     9.92278e+03
    2.46218e-03     9.94657e+03
    2.46928e-03     9.97041e+03
    2.47640e-03     9.99430e+03
    2.48354e-03     1.00182e+04
    2.49070e-03     1.00422e+04
    2.49788e-03     1.00662e+04
    2.50508e-03     1.00903e+04
    2.51230e-03     1.01144e+04
    2.51954e-03     1.01385e+04
    2.52681e-03     1.01627e+04
    2.53409e-03     1.01869e+04
    2.54140e-03     1.02112e+04
    2.54872e-03     1.02355e+04
    2.55607e-03     1.02598e+04
    2.56344e-03     1.02842e+04
    2.57083e-03     1.03087e+04
    2.57824e-03     1.03332e+04
    2.58567e-03     1.03577e+04
    2.59313e-03     1.03822e+04
    2.60060e-03     1.04069e+04
    2.60810e-03     1.04315e+04
    2.61562e-03     1.04562e+04
    2.62316e-03     1.04809e+04
    2.63072e-03     1.05057e+04
    2.63831e-03     1.05305e+04
    2.64591e-03     1.05554e+04
    2.65354e-03     1.05803e+04
    2.66119e-03     1.06053e+04
    2.66886e-03     1.06303e+04
    2.67656e-03     1.06553e+04
    2.68427e-03     1.06804e+04
    2.69201e-03     1.07055e+04
    2.69977e-03     1.07307e+04
    2.70755e-03     1.07559e+04
    2.71536e-03     1.07811e+04
