# The (real space) HaloFit power spectrum from CLASS.
#      k[h/Mpc]            P(k)
    1.70333e-04     7.65044e+02
    1.70824e-04     7.67131e+02
    1.71316e-04     7.69223e+02
    1.71810e-04     7.71321e+02
    1.72306e-04     7.73425e+02
    1.72802e-04     7.75534e+02
    1.73300e-04     7.77650e+02
    1.73800e-04     7.79770e+02
    1.74301e-04     7.81897e+02
    1.74804e-04     7.84030e+02
    1.75308e-04     7.86168e+02
    1.75813e-04     7.88312e+02
    1.76320e-04     7.90462e+02
    1.76828e-04     7.92618e+02
    1.77338e-04     7.94779e+02
    1.77849e-04     7.96947e+02
    1.78362e-04     7.99120e+02
    1.78876e-04     8.01300e+02
    1.79392e-04     8.03485e+02
    1.79909e-04     8.05676e+02
    1.80428e-04     8.07873e+02
    1.80948e-04     8.10076e+02
    1.81470e-04     8.12285e+02
    1.81993e-04     8.14500e+02
    1.82517e-04     8.16721e+02
    1.83044e-04     8.18949e+02
    1.83571e-04     8.21182e+02
    1.84101e-04     8.23421e+02
    1.84631e-04     8.25666e+02
    1.85164e-04     8.27918e+02
    1.85697e-04     8.30175e+02
    1.86233e-04     8.32439e+02
    1.86770e-04     8.34709e+02
    1.87308e-04     8.36985e+02
    1.87848e-04     8.39267e+02
    1.88390e-04     8.41556e+02
    1.88933e-04     8.43850e+02
    1.89478e-04     8.46151e+02
    1.90024e-04     8.48458e+02
    1.90572e-04     8.50771e+02
    1.91121e-04     8.53091e+02
    1.91672e-04     8.55417e+02
    1.92225e-04     8.57749e+02
    1.92779e-04     8.60088e+02
    1.93335e-04     8.62433e+02
    1.93892e-04     8.64784e+02
    1.94451e-04     8.67142e+02
    1.95012e-04     8.69506e+02
    1.95574e-04     8.71877e+02
    1.96138e-04     8.74254e+02
    1.96703e-04     8.76637e+02
    1.97270e-04     8.79027e+02
    1.97839e-04     8.81423e+02
    1.98409e-04     8.83826e+02
    1.98981e-04     8.86236e+02
    1.99555e-04     8.88652e+02
    2.00130e-04     8.91074e+02
    2.00707e-04     8.93503e+02
    2.01286e-04     8.95939e+02
    2.01866e-04     8.98381e+02
    2.02448e-04     9.00830e+02
    2.03032e-04     9.03286e+02
    2.03617e-04     9.05748e+02
    2.04204e-04     9.08217e+02
    2.04793e-04     9.10693e+02
    2.05383e-04     9.13175e+02
    2.05975e-04     9.15664e+02
    2.06569e-04     9.18160e+02
    2.07165e-04     9.20662e+02
    2.07762e-04     9.23172e+02
    2.08361e-04     9.25688e+02
    2.08962e-04     9.28211e+02
    2.09564e-04     9.30741e+02
    2.10168e-04     9.33278e+02
    2.10774e-04     9.35821e+02
    2.11382e-04     9.38372e+02
    2.11991e-04     9.40929e+02
    2.12602e-04     9.43494e+02
    2.13215e-04     9.46065e+02
    2.13830e-04     9.48644e+02
    2.14447e-04     9.51229e+02
    2.15065e-04     9.53821e+02
    2.15685e-04     9.56421e+02
    2.16307e-04     9.59027e+02
    2.16930e-04     9.61641e+02
    2.17556e-04     9.64261e+02
    2.18183e-04     9.66889e+02
    2.18812e-04     9.69524e+02
    2.19443e-04     9.72166e+02
    2.20075e-04     9.74815e+02
    2.20710e-04     9.77471e+02
    2.21346e-04     9.80135e+02
    2.21984e-04     9.82805e+02
    2.22624e-04     9.85483e+02
    2.23266e-04     9.88169e+02
    2.23910e-04     9.90861e+02
    2.24555e-04     9.93561e+02
    2.25203e-04     9.96268e+02
    2.25852e-04     9.98983e+02
    2.26503e-04     1.00170e+03
    2.27156e-04     1.00443e+03
    2.27811e-04     1.00717e+03
    2.28468e-04     1.00991e+03
    2.29126e-04     1.01267e+03
    2.29787e-04     1.01542e+03
    2.30449e-04     1.01819e+03
    2.31114e-04     1.02096e+03
    2.31780e-04     1.02375e+03
    2.32448e-04     1.02654e+03
    2.33118e-04     1.02933e+03
    2.33790e-04     1.03214e+03
    2.34465e-04     1.03495e+03
    2.35140e-04     1.03777e+03
    2.35818e-04     1.04059e+03
    2.36498e-04     1.04343e+03
    2.37180e-04     1.04627e+03
    2.37864e-04     1.04912e+03
    2.38550e-04     1.05198e+03
    2.39237e-04     1.05484e+03
    2.39927e-04     1.05772e+03
    2.40619e-04     1.06060e+03
    2.41312e-04     1.06349e+03
    2.42008e-04     1.06638e+03
    2.42706e-04     1.06929e+03
    2.43406e-04     1.07220e+03
    2.44107e-04     1.07512e+03
    2.44811e-04     1.07805e+03
    2.45517e-04     1.08098e+03
    2.46225e-04     1.08393e+03
    2.46935e-04     1.08688e+03
    2.47646e-04     1.08984e+03
    2.48360e-04     1.09281e+03
    2.49076e-04     1.09578e+03
    2.49794e-04     1.09877e+03
    2.50515e-04     1.10176e+03
    2.51237e-04     1.10476e+03
    2.51961e-04     1.10777e+03
    2.52688e-04     1.11078e+03
    2.53416e-04     1.11381e+03
    2.54147e-04     1.11684e+03
    2.54879e-04     1.11988e+03
    2.55614e-04     1.12293e+03
    2.56351e-04     1.12599e+03
    2.57090e-04     1.12906e+03
    2.57831e-04     1.13213e+03
    2.58575e-04     1.13521e+03
    2.59320e-04     1.13830e+03
    2.60068e-04     1.14140e+03
    2.60818e-04     1.14451e+03
    2.61569e-04     1.14763e+03
    2.62324e-04     1.15075e+03
    2.63080e-04     1.15388e+03
    2.63838e-04     1.15702e+03
    2.64599e-04     1.16017e+03
    2.65362e-04     1.16333e+03
    2.66127e-04     1.16650e+03
    2.66894e-04     1.16967e+03
    2.67663e-04     1.17286e+03
    2.68435e-04     1.17605e+03
    2.69209e-04     1.17925e+03
    2.69985e-04     1.18246e+03
    2.70764e-04     1.18568e+03
    2.71544e-04     1.18891e+03
    2.72327e-04     1.19214e+03
    2.73112e-04     1.19539e+03
    2.73899e-04     1.19864e+03
    2.74689e-04     1.20190e+03
    2.75481e-04     1.20517e+03
    2.76275e-04     1.20845e+03
    2.77072e-04     1.21174e+03
    2.77871e-04     1.21504e+03
    2.78672e-04     1.21834e+03
    2.79475e-04     1.22166e+03
    2.80281e-04     1.22498e+03
    2.81089e-04     1.22832e+03
    2.81899e-04     1.23166e+03
    2.82712e-04     1.23501e+03
    2.83527e-04     1.23837e+03
    2.84344e-04     1.24174e+03
    2.85164e-04     1.24512e+03
    2.85986e-04     1.24851e+03
    2.86811e-04     1.25190e+03
    2.87638e-04     1.25531e+03
    2.88467e-04     1.25873e+03
    2.89298e-04     1.26215e+03
    2.90132e-04     1.26558e+03
    2.90969e-04     1.26903e+03
    2.91808e-04     1.27248e+03
    2.92649e-04     1.27594e+03
    2.93493e-04     1.27941e+03
    2.94339e-04     1.28289e+03
    2.95187e-04     1.28638e+03
    2.96039e-04     1.28988e+03
    2.96892e-04     1.29339e+03
    2.97748e-04     1.29691e+03
    2.98606e-04     1.30043e+03
    2.99467e-04     1.30397e+03
    3.00331e-04     1.30752e+03
    3.01196e-04     1.31107e+03
    3.02065e-04     1.31464e+03
    3.02936e-04     1.31821e+03
    3.03809e-04     1.32180e+03
    3.04685e-04     1.32539e+03
    3.05563e-04     1.32900e+03
    3.06444e-04     1.33261e+03
    3.07328e-04     1.33623e+03
    3.08214e-04     1.33987e+03
    3.09102e-04     1.34351e+03
    3.09993e-04     1.34716e+03
    3.10887e-04     1.35083e+03
    3.11783e-04     1.35450e+03
    3.12682e-04     1.35818e+03
    3.13584e-04     1.36187e+03
    3.14488e-04     1.36558e+03
    3.15394e-04     1.36929e+03
    3.16304e-04     1.37301e+03
    3.17216e-04     1.37674e+03
    3.18130e-04     1.38048e+03
    3.19047e-04     1.38424e+03
    3.19967e-04     1.38800e+03
    3.20889e-04     1.39177e+03
    3.21815e-04     1.39556e+03
    3.22742e-04     1.39935e+03
    3.23673e-04     1.40315e+03
    3.24606e-04     1.40697e+03
    3.25542e-04     1.41079e+03
    3.26480e-04     1.41462e+03
    3.27422e-04     1.41847e+03
    3.28366e-04     1.42232e+03
    3.29312e-04     1.42619e+03
    3.30262e-04     1.43006e+03
    3.31214e-04     1.43395e+03
    3.32169e-04     1.43784e+03
    3.33126e-04     1.44175e+03
    3.34087e-04     1.44567e+03
    3.35050e-04     1.44960e+03
    3.36016e-04     1.45354e+03
    3.36984e-04     1.45748e+03
    3.37956e-04     1.46144e+03
    3.38930e-04     1.46541e+03
    3.39907e-04     1.46939e+03
    3.40887e-04     1.47339e+03
    3.41870e-04     1.47739e+03
    3.42856e-04     1.48140e+03
    3.43844e-04     1.48543e+03
    3.44836e-04     1.48946e+03
    3.45830e-04     1.49351e+03
    3.46827e-04     1.49756e+03
    3.47827e-04     1.50163e+03
    3.48829e-04     1.50571e+03
    3.49835e-04     1.50980e+03
    3.50844e-04     1.51390e+03
    3.51855e-04     1.51801e+03
    3.52869e-04     1.52213e+03
    3.53887e-04     1.52626e+03
    3.54907e-04     1.53041e+03
    3.55930e-04     1.53456e+03
    3.56956e-04     1.53873e+03
    3.57985e-04     1.54291e+03
    3.59018e-04     1.54710e+03
    3.60053e-04     1.55130e+03
    3.61091e-04     1.55551e+03
    3.62132e-04     1.55973e+03
    3.63176e-04     1.56396e+03
    3.64223e-04     1.56821e+03
    3.65273e-04     1.57247e+03
    3.66326e-04     1.57673e+03
    3.67382e-04     1.58101e+03
    3.68441e-04     1.58531e+03
    3.69503e-04     1.58961e+03
    3.70569e-04     1.59392e+03
    3.71637e-04     1.59825e+03
    3.72708e-04     1.60259e+03
    3.73783e-04     1.60693e+03
    3.74860e-04     1.61129e+03
    3.75941e-04     1.61567e+03
    3.77025e-04     1.62005e+03
    3.78112e-04     1.62445e+03
    3.79202e-04     1.62885e+03
    3.80295e-04     1.63327e+03
    3.81392e-04     1.63770e+03
    3.82491e-04     1.64215e+03
    3.83594e-04     1.64660e+03
    3.84700e-04     1.65107e+03
    3.85809e-04     1.65555e+03
    3.86921e-04     1.66004e+03
    3.88037e-04     1.66454e+03
    3.89155e-04     1.66906e+03
    3.90277e-04     1.67358e+03
    3.91402e-04     1.67812e+03
    3.92531e-04     1.68267e+03
    3.93662e-04     1.68724e+03
    3.94797e-04     1.69181e+03
    3.95936e-04     1.69640e+03
    3.97077e-04     1.70100e+03
    3.98222e-04     1.70561e+03
    3.99370e-04     1.71023e+03
    4.00521e-04     1.71487e+03
    4.01676e-04     1.71952e+03
    4.02834e-04     1.72418e+03
    4.03995e-04     1.72886e+03
    4.05160e-04     1.73354e+03
    4.06328e-04     1.73824e+03
    4.07500e-04     1.74295e+03
    4.08674e-04     1.74768e+03
    4.09853e-04     1.75241e+03
    4.11034e-04     1.75716e+03
    4.12219e-04     1.76193e+03
    4.13408e-04     1.76670e+03
    4.14599e-04     1.77149e+03
    4.15795e-04     1.77629e+03
    4.16993e-04     1.78110e+03
    4.18196e-04     1.78593e+03
    4.19401e-04     1.79077e+03
    4.20610e-04     1.79562e+03
    4.21823e-04     1.80048e+03
    4.23039e-04     1.80536e+03
    4.24259e-04     1.81025e+03
    4.25482e-04     1.81516e+03
    4.26708e-04     1.82007e+03
    4.27939e-04     1.82500e+03
    4.29172e-04     1.82995e+03
    4.30410e-04     1.83490e+03
    4.31651e-04     1.83987e+03
    4.32895e-04     1.84485e+03
    4.34143e-04     1.84985e+03
    4.35395e-04     1.85486e+03
    4.36650e-04     1.85988e+03
    4.37909e-04     1.86492e+03
    4.39171e-04     1.86997e+03
    4.40437e-04     1.87503e+03
    4.41707e-04     1.88011e+03
    4.42981e-04     1.88520e+03
    4.44258e-04     1.89030e+03
    4.45538e-04     1.89542e+03
    4.46823e-04     1.90055e+03
    4.48111e-04     1.90569e+03
    4.49403e-04     1.91085e+03
    4.50699e-04     1.91602e+03
    4.51998e-04     1.92120e+03
    4.53301e-04     1.92640e+03
    4.54608e-04     1.93162e+03
    4.55919e-04     1.93684e+03
    4.57233e-04     1.94208e+03
    4.58551e-04     1.94734e+03
    4.59873e-04     1.95261e+03
    4.61199e-04     1.95789e+03
    4.62529e-04     1.96319e+03
    4.63862e-04     1.96850e+03
    4.65199e-04     1.97382e+03
    4.66541e-04     1.97916e+03
    4.67886e-04     1.98451e+03
    4.69234e-04     1.98988e+03
    4.70587e-04     1.99526e+03
    4.71944e-04     2.00066e+03
    4.73305e-04     2.00607e+03
    4.74669e-04     2.01149e+03
    4.76038e-04     2.01693e+03
    4.77410e-04     2.02238e+03
    4.78786e-04     2.02785e+03
    4.80167e-04     2.03333e+03
    4.81551e-04     2.03883e+03
    4.82939e-04     2.04434e+03
    4.84332e-04     2.04986e+03
    4.85728e-04     2.05540e+03
    4.87128e-04     2.06096e+03
    4.88533e-04     2.06653e+03
    4.89941e-04     2.07211e+03
    4.91353e-04     2.07771e+03
    4.92770e-04     2.08333e+03
    4.94191e-04     2.08895e+03
    4.95615e-04     2.09460e+03
    4.97044e-04     2.10026e+03
    4.98477e-04     2.10593e+03
    4.99914e-04     2.11162e+03
    5.01356e-04     2.11732e+03
    5.02801e-04     2.12304e+03
    5.04251e-04     2.12878e+03
    5.05704e-04     2.13452e+03
